time,open,high,low,close,tick_volume,spread,real_volume,low_time,high_time
2022-11-24 21:00:00,1.04056,1.04137,1.0404,1.04137,1084,1,0,2022-11-24 21:40:00,2022-11-24 21:50:00
2022-11-24 22:00:00,1.04136,1.04144,1.04059,1.04132,1820,1,0,2022-11-24 22:20:00,2022-11-24 22:00:00
2022-11-24 23:00:00,1.04134,1.04135,1.04056,1.04056,2056,1,0,2022-11-24 23:50:00,2022-11-24 23:00:00
2022-11-25 00:00:00,1.0401,1.04096,1.03949,1.04085,501,3,0,2022-11-25 00:00:00,2022-11-25 00:40:00
2022-11-25 01:00:00,1.04087,1.04098,1.04066,1.04077,1773,1,0,2022-11-25 01:30:00,2022-11-25 01:10:00
2022-11-25 02:00:00,1.04078,1.04114,1.03961,1.04058,3257,1,0,2022-11-25 02:30:00,2022-11-25 02:00:00
2022-11-25 03:00:00,1.04057,1.04151,1.04036,1.04097,3937,1,0,2022-11-25 03:00:00,2022-11-25 03:20:00
2022-11-25 04:00:00,1.04096,1.04157,1.04084,1.04112,3102,1,0,2022-11-25 04:20:00,2022-11-25 04:50:00
2022-11-25 05:00:00,1.04111,1.04185,1.04047,1.04162,2490,1,0,2022-11-25 05:00:00,2022-11-25 05:50:00
2022-11-25 06:00:00,1.04162,1.04293,1.04162,1.04216,3116,1,0,2022-11-25 06:00:00,2022-11-25 06:10:00
2022-11-25 07:00:00,1.04214,1.04224,1.04073,1.04111,3130,1,0,2022-11-25 07:50:00,2022-11-25 07:10:00
2022-11-25 08:00:00,1.04111,1.0423,1.04071,1.042,3778,1,0,2022-11-25 08:20:00,2022-11-25 08:50:00
2022-11-25 09:00:00,1.04203,1.04225,1.04086,1.0409,5983,1,0,2022-11-25 09:50:00,2022-11-25 09:00:00
2022-11-25 10:00:00,1.0409,1.04276,1.04077,1.04225,7967,1,0,2022-11-25 10:00:00,2022-11-25 10:20:00
2022-11-25 11:00:00,1.04226,1.04284,1.03822,1.03931,7912,1,0,2022-11-25 11:50:00,2022-11-25 11:00:00
2022-11-25 12:00:00,1.03933,1.04216,1.0391,1.0415,7704,1,0,2022-11-25 12:00:00,2022-11-25 12:30:00
2022-11-25 13:00:00,1.04151,1.04151,1.03886,1.039,6667,1,0,2022-11-25 13:50:00,2022-11-25 13:00:00
2022-11-25 14:00:00,1.039,1.03976,1.03759,1.03786,7910,1,0,2022-11-25 14:50:00,2022-11-25 14:20:00
2022-11-25 15:00:00,1.0379,1.03833,1.03612,1.03728,8947,1,0,2022-11-25 15:20:00,2022-11-25 15:00:00
2022-11-25 16:00:00,1.03728,1.03887,1.03547,1.03817,8923,1,0,2022-11-25 16:10:00,2022-11-25 16:50:00
2022-11-25 17:00:00,1.03815,1.04071,1.03764,1.04069,8836,1,0,2022-11-25 17:10:00,2022-11-25 17:50:00
2022-11-25 18:00:00,1.04068,1.04115,1.03914,1.04012,7965,1,0,2022-11-25 18:30:00,2022-11-25 18:00:00
2022-11-25 19:00:00,1.04011,1.04093,1.03985,1.04059,6527,1,0,2022-11-25 19:00:00,2022-11-25 19:10:00
2022-11-25 20:00:00,1.04062,1.04063,1.03969,1.04018,3619,1,0,2022-11-25 20:00:00,2022-11-25 20:00:00
2022-11-25 21:00:00,1.04017,1.04142,1.03986,1.04118,4611,1,0,2022-11-25 21:10:00,2022-11-25 21:50:00
2022-11-25 22:00:00,1.04119,1.04144,1.0407,1.04087,2373,1,0,2022-11-25 22:00:00,2022-11-25 22:30:00
2022-11-25 23:00:00,1.04089,1.04106,1.03847,1.03907,1849,1,0,2022-11-25 23:50:00,2022-11-25 23:20:00
2022-11-28 00:00:00,1.03707,1.03796,1.03659,1.03763,1722,3,0,2022-11-28 00:30:00,2022-11-28 00:40:00
2022-11-28 01:00:00,1.03765,1.03809,1.03656,1.03669,3411,1,0,2022-11-28 01:50:00,2022-11-28 01:10:00
2022-11-28 02:00:00,1.03669,1.03839,1.03653,1.03783,3937,1,0,2022-11-28 02:00:00,2022-11-28 02:40:00
2022-11-28 03:00:00,1.03785,1.03804,1.0341,1.03482,5877,1,0,2022-11-28 03:40:00,2022-11-28 03:00:00
2022-11-28 04:00:00,1.03484,1.03649,1.03432,1.03609,5538,1,0,2022-11-28 04:00:00,2022-11-28 04:40:00
2022-11-28 05:00:00,1.0361,1.03615,1.03511,1.03549,3112,1,0,2022-11-28 05:30:00,2022-11-28 05:00:00
2022-11-28 06:00:00,1.03549,1.0363,1.03514,1.03622,2635,1,0,2022-11-28 06:10:00,2022-11-28 06:50:00
2022-11-28 07:00:00,1.03623,1.03623,1.03467,1.03508,3721,1,0,2022-11-28 07:50:00,2022-11-28 07:00:00
2022-11-28 08:00:00,1.03509,1.03752,1.03481,1.03716,4809,1,0,2022-11-28 08:00:00,2022-11-28 08:50:00
2022-11-28 09:00:00,1.03717,1.03852,1.03703,1.03739,8168,1,0,2022-11-28 09:00:00,2022-11-28 09:50:00
2022-11-28 10:00:00,1.0374,1.04408,1.03673,1.04391,11821,1,0,2022-11-28 10:00:00,2022-11-28 10:50:00
2022-11-28 11:00:00,1.04389,1.04564,1.04328,1.04476,10470,1,0,2022-11-28 11:00:00,2022-11-28 11:20:00
2022-11-28 12:00:00,1.04477,1.04818,1.04388,1.04741,9644,1,0,2022-11-28 12:00:00,2022-11-28 12:40:00
2022-11-28 13:00:00,1.04738,1.04969,1.0472,1.04742,9594,1,0,2022-11-28 13:50:00,2022-11-28 13:30:00
2022-11-28 14:00:00,1.04744,1.04774,1.04586,1.04731,9794,1,0,2022-11-28 14:00:00,2022-11-28 14:50:00
2022-11-28 15:00:00,1.04728,1.04768,1.04442,1.04629,9245,1,0,2022-11-28 15:20:00,2022-11-28 15:00:00
2022-11-28 16:00:00,1.04629,1.0463,1.04219,1.043,10931,1,0,2022-11-28 16:50:00,2022-11-28 16:00:00
2022-11-28 17:00:00,1.043,1.04337,1.03907,1.03981,10101,1,0,2022-11-28 17:50:00,2022-11-28 17:00:00
2022-11-28 18:00:00,1.03979,1.04022,1.03762,1.03852,9649,1,0,2022-11-28 18:30:00,2022-11-28 18:00:00
2022-11-28 19:00:00,1.03852,1.03883,1.03684,1.03698,8840,1,0,2022-11-28 19:00:00,2022-11-28 19:00:00
2022-11-28 20:00:00,1.03698,1.0373,1.03561,1.03613,8074,1,0,2022-11-28 20:20:00,2022-11-28 20:00:00
2022-11-28 21:00:00,1.03613,1.03637,1.03371,1.03379,6054,1,0,2022-11-28 21:50:00,2022-11-28 21:00:00
2022-11-28 22:00:00,1.0338,1.03406,1.03303,1.03355,6240,1,0,2022-11-28 22:10:00,2022-11-28 22:40:00
2022-11-28 23:00:00,1.03356,1.03423,1.03335,1.03374,2862,1,0,2022-11-28 23:00:00,2022-11-28 23:20:00
2022-11-29 00:00:00,1.03361,1.03426,1.03354,1.03416,1830,2,0,2022-11-29 00:00:00,2022-11-29 00:50:00
2022-11-29 01:00:00,1.03415,1.03467,1.03395,1.03435,2242,1,0,2022-11-29 01:00:00,2022-11-29 01:20:00
2022-11-29 02:00:00,1.03437,1.03504,1.03395,1.03403,3118,1,0,2022-11-29 02:50:00,2022-11-29 02:50:00
2022-11-29 03:00:00,1.03405,1.03625,1.03341,1.03597,5377,1,0,2022-11-29 03:20:00,2022-11-29 03:50:00
2022-11-29 04:00:00,1.03595,1.0362,1.03485,1.0349,3873,1,0,2022-11-29 04:50:00,2022-11-29 04:10:00
2022-11-29 05:00:00,1.03491,1.03833,1.03471,1.03789,5168,1,0,2022-11-29 05:00:00,2022-11-29 05:50:00
2022-11-29 06:00:00,1.0379,1.03942,1.03751,1.03928,4007,1,0,2022-11-29 06:30:00,2022-11-29 06:50:00
2022-11-29 07:00:00,1.03928,1.03932,1.03799,1.03868,4184,1,0,2022-11-29 07:30:00,2022-11-29 07:00:00
2022-11-29 08:00:00,1.03869,1.03896,1.03523,1.03589,5996,1,0,2022-11-29 08:50:00,2022-11-29 08:10:00
2022-11-29 09:00:00,1.0359,1.03875,1.03531,1.03814,7741,1,0,2022-11-29 09:00:00,2022-11-29 09:50:00
2022-11-29 10:00:00,1.03813,1.03927,1.03507,1.0383,10018,1,0,2022-11-29 10:10:00,2022-11-29 10:50:00
2022-11-29 11:00:00,1.0383,1.03871,1.03557,1.03647,10235,1,0,2022-11-29 11:50:00,2022-11-29 11:00:00
2022-11-29 12:00:00,1.03647,1.03934,1.03635,1.03826,8546,1,0,2022-11-29 12:00:00,2022-11-29 12:50:00
2022-11-29 13:00:00,1.03826,1.03862,1.03675,1.03825,6999,1,0,2022-11-29 13:20:00,2022-11-29 13:00:00
2022-11-29 14:00:00,1.03825,1.03836,1.03598,1.03752,7858,1,0,2022-11-29 14:40:00,2022-11-29 14:00:00
2022-11-29 15:00:00,1.03754,1.03845,1.03246,1.03301,12003,1,0,2022-11-29 15:50:00,2022-11-29 15:00:00
2022-11-29 16:00:00,1.03303,1.0347,1.03256,1.03398,11534,1,0,2022-11-29 16:00:00,2022-11-29 16:50:00
2022-11-29 17:00:00,1.03398,1.0373,1.03386,1.03562,11318,1,0,2022-11-29 17:00:00,2022-11-29 17:20:00
2022-11-29 18:00:00,1.03562,1.03584,1.03313,1.03551,10643,1,0,2022-11-29 18:10:00,2022-11-29 18:00:00
2022-11-29 19:00:00,1.03551,1.03554,1.03359,1.03402,8488,1,0,2022-11-29 19:20:00,2022-11-29 19:00:00
2022-11-29 20:00:00,1.03401,1.03465,1.0328,1.03379,7629,1,0,2022-11-29 20:50:00,2022-11-29 20:10:00
2022-11-29 21:00:00,1.03379,1.03456,1.03223,1.03276,7695,1,0,2022-11-29 21:50:00,2022-11-29 21:00:00
2022-11-29 22:00:00,1.03276,1.0331,1.03198,1.03256,6344,1,0,2022-11-29 22:10:00,2022-11-29 22:40:00
2022-11-29 23:00:00,1.03255,1.033,1.03244,1.03246,1977,1,0,2022-11-29 23:00:00,2022-11-29 23:50:00
2022-11-30 00:00:00,1.03151,1.03317,1.03151,1.03281,3142,2,0,2022-11-30 00:00:00,2022-11-30 00:10:00
2022-11-30 01:00:00,1.03281,1.03301,1.03189,1.03238,1875,1,0,2022-11-30 01:10:00,2022-11-30 01:00:00
2022-11-30 02:00:00,1.03241,1.03434,1.03206,1.03432,4470,1,0,2022-11-30 02:00:00,2022-11-30 02:50:00
2022-11-30 03:00:00,1.03431,1.0353,1.03358,1.03479,4240,1,0,2022-11-30 03:30:00,2022-11-30 03:40:00
2022-11-30 04:00:00,1.0348,1.03522,1.03405,1.03489,3833,1,0,2022-11-30 04:30:00,2022-11-30 04:00:00
2022-11-30 05:00:00,1.03487,1.03504,1.03435,1.03482,2799,1,0,2022-11-30 05:10:00,2022-11-30 05:00:00
2022-11-30 06:00:00,1.03481,1.03602,1.03481,1.03561,2853,1,0,2022-11-30 06:00:00,2022-11-30 06:40:00
2022-11-30 07:00:00,1.03561,1.03611,1.03483,1.03487,3821,1,0,2022-11-30 07:50:00,2022-11-30 07:10:00
2022-11-30 08:00:00,1.03486,1.0354,1.03355,1.03424,4068,1,0,2022-11-30 08:50:00,2022-11-30 08:20:00
2022-11-30 09:00:00,1.03424,1.03571,1.03392,1.03513,5737,1,0,2022-11-30 09:00:00,2022-11-30 09:50:00
2022-11-30 10:00:00,1.03514,1.03703,1.03415,1.03686,7279,1,0,2022-11-30 10:30:00,2022-11-30 10:50:00
2022-11-30 11:00:00,1.03685,1.03812,1.03568,1.03581,6851,1,0,2022-11-30 11:40:00,2022-11-30 11:10:00
2022-11-30 12:00:00,1.03581,1.03798,1.03535,1.03539,6700,1,0,2022-11-30 12:50:00,2022-11-30 12:10:00
2022-11-30 13:00:00,1.03541,1.0367,1.03463,1.03592,5789,1,0,2022-11-30 13:10:00,2022-11-30 13:40:00
2022-11-30 14:00:00,1.03593,1.03715,1.0356,1.03684,5978,1,0,2022-11-30 14:00:00,2022-11-30 14:50:00
2022-11-30 15:00:00,1.03683,1.0392,1.03574,1.03588,10025,1,0,2022-11-30 15:50:00,2022-11-30 15:10:00
2022-11-30 16:00:00,1.03589,1.03998,1.03581,1.0385,10213,1,0,2022-11-30 16:00:00,2022-11-30 16:40:00
2022-11-30 17:00:00,1.0386,1.03881,1.02947,1.02985,12032,1,0,2022-11-30 17:50:00,2022-11-30 17:00:00
2022-11-30 18:00:00,1.02983,1.03247,1.02901,1.03218,10400,1,0,2022-11-30 18:00:00,2022-11-30 18:40:00
2022-11-30 19:00:00,1.03216,1.03331,1.03046,1.03149,7588,1,0,2022-11-30 19:30:00,2022-11-30 19:20:00
2022-11-30 20:00:00,1.03149,1.03786,1.03062,1.03721,11122,1,0,2022-11-30 20:30:00,2022-11-30 20:50:00
2022-11-30 21:00:00,1.03717,1.04151,1.03632,1.04134,11718,1,0,2022-11-30 21:10:00,2022-11-30 21:50:00
2022-11-30 22:00:00,1.04137,1.04287,1.04056,1.04073,9736,1,0,2022-11-30 22:50:00,2022-11-30 22:30:00
2022-11-30 23:00:00,1.04071,1.0409,1.03988,1.04029,4245,1,0,2022-11-30 23:00:00,2022-11-30 23:50:00
2022-12-01 00:00:00,1.04012,1.04103,1.03967,1.04088,4081,1,0,2022-12-01 00:00:00,2022-12-01 00:50:00
2022-12-01 01:00:00,1.04092,1.043,1.0409,1.04233,3982,1,0,2022-12-01 01:00:00,2022-12-01 01:40:00
2022-12-01 02:00:00,1.04232,1.04395,1.04219,1.04381,5068,1,0,2022-12-01 02:10:00,2022-12-01 02:50:00
2022-12-01 03:00:00,1.04382,1.04477,1.04242,1.04259,5946,1,0,2022-12-01 03:40:00,2022-12-01 03:00:00
2022-12-01 04:00:00,1.04259,1.04308,1.04188,1.04263,5162,1,0,2022-12-01 04:10:00,2022-12-01 04:30:00
2022-12-01 05:00:00,1.04264,1.04327,1.04232,1.04318,3916,1,0,2022-12-01 05:10:00,2022-12-01 05:30:00
2022-12-01 06:00:00,1.04317,1.04426,1.04259,1.04393,3408,1,0,2022-12-01 06:00:00,2022-12-01 06:40:00
2022-12-01 07:00:00,1.04392,1.04514,1.04379,1.04457,6505,1,0,2022-12-01 07:00:00,2022-12-01 07:40:00
2022-12-01 08:00:00,1.04458,1.04565,1.04408,1.04558,5817,1,0,2022-12-01 08:20:00,2022-12-01 08:50:00
2022-12-01 09:00:00,1.04561,1.0464,1.03942,1.04033,9120,1,0,2022-12-01 09:50:00,2022-12-01 09:20:00
2022-12-01 10:00:00,1.04036,1.04463,1.0393,1.04443,11108,1,0,2022-12-01 10:00:00,2022-12-01 10:50:00
2022-12-01 11:00:00,1.04443,1.04469,1.04267,1.04415,8423,1,0,2022-12-01 11:10:00,2022-12-01 11:00:00
2022-12-01 12:00:00,1.04415,1.04498,1.04182,1.04202,7268,1,0,2022-12-01 12:50:00,2022-12-01 12:10:00
2022-12-01 13:00:00,1.04201,1.04405,1.04178,1.04374,6110,1,0,2022-12-01 13:00:00,2022-12-01 13:30:00
2022-12-01 14:00:00,1.04375,1.04547,1.04361,1.04449,7198,1,0,2022-12-01 14:20:00,2022-12-01 14:50:00
2022-12-01 15:00:00,1.04448,1.05135,1.04347,1.04893,11256,1,0,2022-12-01 15:00:00,2022-12-01 15:40:00
2022-12-01 16:00:00,1.04894,1.0529,1.04847,1.05225,11330,1,0,2022-12-01 16:00:00,2022-12-01 16:50:00
2022-12-01 17:00:00,1.05252,1.05338,1.04711,1.0487,13474,1,0,2022-12-01 17:50:00,2022-12-01 17:00:00
2022-12-01 18:00:00,1.04872,1.05086,1.0482,1.04971,10347,1,0,2022-12-01 18:00:00,2022-12-01 18:40:00
2022-12-01 19:00:00,1.04969,1.05124,1.04694,1.05074,10719,1,0,2022-12-01 19:10:00,2022-12-01 19:50:00
2022-12-01 20:00:00,1.05073,1.05194,1.05027,1.05078,9390,1,0,2022-12-01 20:50:00,2022-12-01 20:00:00
2022-12-01 21:00:00,1.05079,1.05201,1.04961,1.05185,8716,1,0,2022-12-01 21:00:00,2022-12-01 21:50:00
2022-12-01 22:00:00,1.05186,1.05304,1.05121,1.0524,7607,1,0,2022-12-01 22:10:00,2022-12-01 22:40:00
2022-12-01 23:00:00,1.05239,1.05294,1.05218,1.05232,3351,1,0,2022-12-01 23:20:00,2022-12-01 23:50:00
2022-12-02 00:00:00,1.05151,1.05252,1.05118,1.0522,3513,1,0,2022-12-02 00:00:00,2022-12-02 00:30:00
2022-12-02 01:00:00,1.05219,1.05395,1.05198,1.05281,2897,1,0,2022-12-02 01:00:00,2022-12-02 01:10:00
2022-12-02 02:00:00,1.0528,1.0528,1.05073,1.05101,4599,1,0,2022-12-02 02:50:00,2022-12-02 02:00:00
2022-12-02 03:00:00,1.05101,1.05171,1.05063,1.05135,4066,1,0,2022-12-02 03:10:00,2022-12-02 03:30:00
2022-12-02 04:00:00,1.05135,1.05168,1.05052,1.0512,4963,1,0,2022-12-02 04:20:00,2022-12-02 04:00:00
2022-12-02 05:00:00,1.05119,1.05257,1.051,1.05245,3677,1,0,2022-12-02 05:00:00,2022-12-02 05:50:00
2022-12-02 06:00:00,1.05245,1.05262,1.05165,1.05234,2851,1,0,2022-12-02 06:40:00,2022-12-02 06:00:00
2022-12-02 07:00:00,1.05234,1.05285,1.05179,1.05233,4396,1,0,2022-12-02 07:40:00,2022-12-02 07:10:00
2022-12-02 08:00:00,1.05232,1.05358,1.05229,1.05277,5103,1,0,2022-12-02 08:00:00,2022-12-02 08:20:00
2022-12-02 09:00:00,1.05276,1.05425,1.05239,1.05293,7644,1,0,2022-12-02 09:00:00,2022-12-02 09:40:00
2022-12-02 10:00:00,1.05294,1.0545,1.0513,1.05354,9242,1,0,2022-12-02 10:00:00,2022-12-02 10:40:00
2022-12-02 11:00:00,1.05356,1.05401,1.05155,1.05297,8410,1,0,2022-12-02 11:50:00,2022-12-02 11:00:00
2022-12-02 12:00:00,1.05299,1.05301,1.05162,1.05293,7089,1,0,2022-12-02 12:10:00,2022-12-02 12:30:00
2022-12-02 13:00:00,1.05294,1.05393,1.05229,1.05375,5420,1,0,2022-12-02 13:00:00,2022-12-02 13:50:00
2022-12-02 14:00:00,1.05375,1.05447,1.05263,1.05377,6972,1,0,2022-12-02 14:20:00,2022-12-02 14:40:00
2022-12-02 15:00:00,1.05379,1.05411,1.04281,1.04623,14639,1,0,2022-12-02 15:40:00,2022-12-02 15:00:00
2022-12-02 16:00:00,1.0462,1.0491,1.0445,1.04706,14911,1,0,2022-12-02 16:00:00,2022-12-02 16:30:00
2022-12-02 17:00:00,1.04704,1.04797,1.04493,1.04734,13158,1,0,2022-12-02 17:20:00,2022-12-02 17:50:00
2022-12-02 18:00:00,1.04733,1.05259,1.0466,1.05196,11730,1,0,2022-12-02 18:00:00,2022-12-02 18:40:00
2022-12-02 19:00:00,1.05197,1.0534,1.05148,1.05257,9076,1,0,2022-12-02 19:00:00,2022-12-02 19:10:00
2022-12-02 20:00:00,1.05259,1.0533,1.05183,1.05194,7078,1,0,2022-12-02 20:50:00,2022-12-02 20:40:00
2022-12-02 21:00:00,1.05194,1.05368,1.05104,1.05362,6924,1,0,2022-12-02 21:10:00,2022-12-02 21:50:00
2022-12-02 22:00:00,1.05361,1.05404,1.05307,1.05333,7868,1,0,2022-12-02 22:50:00,2022-12-02 22:00:00
2022-12-02 23:00:00,1.05335,1.05425,1.0532,1.05374,3113,1,0,2022-12-02 23:00:00,2022-12-02 23:50:00
2022-12-05 00:00:00,1.05276,1.05422,1.0526,1.05384,1610,6,0,2022-12-05 00:00:00,2022-12-05 00:50:00
2022-12-05 01:00:00,1.05383,1.05439,1.05308,1.05438,3001,1,0,2022-12-05 01:10:00,2022-12-05 01:50:00
2022-12-05 02:00:00,1.05437,1.05479,1.05394,1.05428,4006,1,0,2022-12-05 02:30:00,2022-12-05 02:20:00
2022-12-05 03:00:00,1.05429,1.05741,1.05415,1.05682,5738,1,0,2022-12-05 03:00:00,2022-12-05 03:40:00
2022-12-05 04:00:00,1.05681,1.05723,1.05572,1.05705,4268,1,0,2022-12-05 04:10:00,2022-12-05 04:50:00
2022-12-05 05:00:00,1.05706,1.05829,1.05666,1.05804,3310,1,0,2022-12-05 05:00:00,2022-12-05 05:40:00
2022-12-05 06:00:00,1.05805,1.05833,1.05761,1.05812,2278,1,0,2022-12-05 06:30:00,2022-12-05 06:10:00
2022-12-05 07:00:00,1.05811,1.05847,1.05747,1.05831,2958,1,0,2022-12-05 07:50:00,2022-12-05 07:30:00
2022-12-05 08:00:00,1.05832,1.05833,1.05683,1.05691,4178,1,0,2022-12-05 08:50:00,2022-12-05 08:00:00
2022-12-05 09:00:00,1.05691,1.05713,1.05305,1.05384,6258,1,0,2022-12-05 09:50:00,2022-12-05 09:00:00
2022-12-05 10:00:00,1.05386,1.05544,1.05337,1.05543,8655,1,0,2022-12-05 10:10:00,2022-12-05 10:50:00
2022-12-05 11:00:00,1.05543,1.05654,1.05481,1.05598,8437,1,0,2022-12-05 11:30:00,2022-12-05 11:10:00
2022-12-05 12:00:00,1.05596,1.05596,1.05198,1.0536,7843,1,0,2022-12-05 12:30:00,2022-12-05 12:00:00
2022-12-05 13:00:00,1.05361,1.05768,1.05291,1.05648,7374,1,0,2022-12-05 13:00:00,2022-12-05 13:50:00
2022-12-05 14:00:00,1.05646,1.05948,1.05601,1.05893,8232,1,0,2022-12-05 14:30:00,2022-12-05 14:50:00
2022-12-05 15:00:00,1.05894,1.0594,1.05636,1.05657,10393,1,0,2022-12-05 15:50:00,2022-12-05 15:00:00
2022-12-05 16:00:00,1.05659,1.05684,1.05487,1.055,9614,1,0,2022-12-05 16:50:00,2022-12-05 16:10:00
2022-12-05 17:00:00,1.055,1.055,1.05039,1.05253,13453,1,0,2022-12-05 17:00:00,2022-12-05 17:00:00
2022-12-05 18:00:00,1.05251,1.05381,1.04905,1.04942,9659,1,0,2022-12-05 18:50:00,2022-12-05 18:10:00
2022-12-05 19:00:00,1.04937,1.05158,1.04904,1.04953,9235,1,0,2022-12-05 19:00:00,2022-12-05 19:20:00
2022-12-05 20:00:00,1.04955,1.05062,1.04941,1.04972,5735,1,0,2022-12-05 20:00:00,2022-12-05 20:10:00
2022-12-05 21:00:00,1.04974,1.04992,1.04815,1.0493,6235,1,0,2022-12-05 21:40:00,2022-12-05 21:00:00
2022-12-05 22:00:00,1.04931,1.04974,1.04802,1.04852,6377,1,0,2022-12-05 22:30:00,2022-12-05 22:00:00
2022-12-05 23:00:00,1.04851,1.04945,1.04843,1.0489,2791,1,0,2022-12-05 23:00:00,2022-12-05 23:50:00
2022-12-06 00:00:00,1.04877,1.04953,1.04747,1.04947,1543,2,0,2022-12-06 00:00:00,2022-12-06 00:40:00
2022-12-06 01:00:00,1.04947,1.04987,1.04921,1.04965,1850,1,0,2022-12-06 01:00:00,2022-12-06 01:10:00
2022-12-06 02:00:00,1.04964,1.05113,1.04951,1.05102,3175,1,0,2022-12-06 02:00:00,2022-12-06 02:50:00
2022-12-06 03:00:00,1.05102,1.05186,1.05041,1.05103,4866,1,0,2022-12-06 03:00:00,2022-12-06 03:20:00
2022-12-06 04:00:00,1.05105,1.05152,1.04913,1.0498,5411,1,0,2022-12-06 04:30:00,2022-12-06 04:10:00
2022-12-06 05:00:00,1.04979,1.05093,1.04877,1.04927,4890,1,0,2022-12-06 05:50:00,2022-12-06 05:30:00
2022-12-06 06:00:00,1.04927,1.0499,1.04898,1.04907,3255,1,0,2022-12-06 06:30:00,2022-12-06 06:20:00
2022-12-06 07:00:00,1.04908,1.04952,1.04832,1.0494,4556,1,0,2022-12-06 07:30:00,2022-12-06 07:50:00
2022-12-06 08:00:00,1.04939,1.04953,1.04757,1.0483,5293,1,0,2022-12-06 08:20:00,2022-12-06 08:00:00
2022-12-06 09:00:00,1.04829,1.04978,1.04762,1.04905,6958,1,0,2022-12-06 09:00:00,2022-12-06 09:50:00
2022-12-06 10:00:00,1.04906,1.05093,1.04818,1.04905,8775,1,0,2022-12-06 10:30:00,2022-12-06 10:10:00
2022-12-06 11:00:00,1.04906,1.05026,1.04788,1.0494,8044,1,0,2022-12-06 11:10:00,2022-12-06 11:50:00
2022-12-06 12:00:00,1.04941,1.05087,1.04913,1.05014,7802,1,0,2022-12-06 12:00:00,2022-12-06 12:30:00
2022-12-06 13:00:00,1.05015,1.05225,1.04945,1.0517,7163,1,0,2022-12-06 13:00:00,2022-12-06 13:30:00
2022-12-06 14:00:00,1.05168,1.05329,1.05133,1.05252,7460,1,0,2022-12-06 14:10:00,2022-12-06 14:30:00
2022-12-06 15:00:00,1.05252,1.05262,1.05032,1.05127,8225,1,0,2022-12-06 15:50:00,2022-12-06 15:00:00
2022-12-06 16:00:00,1.05128,1.05191,1.04979,1.05006,9552,1,0,2022-12-06 16:50:00,2022-12-06 16:10:00
2022-12-06 17:00:00,1.05005,1.05093,1.04857,1.04986,10470,1,0,2022-12-06 17:30:00,2022-12-06 17:50:00
2022-12-06 18:00:00,1.04986,1.05289,1.04952,1.04954,9591,1,0,2022-12-06 18:50:00,2022-12-06 18:10:00
2022-12-06 19:00:00,1.04955,1.04977,1.04795,1.04821,8013,1,0,2022-12-06 19:50:00,2022-12-06 19:00:00
2022-12-06 20:00:00,1.04822,1.04826,1.04631,1.04639,6231,1,0,2022-12-06 20:50:00,2022-12-06 20:00:00
2022-12-06 21:00:00,1.04638,1.04692,1.04593,1.04633,6849,1,0,2022-12-06 21:30:00,2022-12-06 21:20:00
2022-12-06 22:00:00,1.04633,1.04719,1.04621,1.04696,3283,1,0,2022-12-06 22:10:00,2022-12-06 22:50:00
2022-12-06 23:00:00,1.04698,1.04706,1.04602,1.04602,1541,1,0,2022-12-06 23:50:00,2022-12-06 23:00:00
2022-12-07 00:00:00,1.04589,1.04698,1.04576,1.04661,1347,5,0,2022-12-07 00:00:00,2022-12-07 00:30:00
2022-12-07 01:00:00,1.04663,1.047,1.04643,1.04675,1806,1,0,2022-12-07 01:40:00,2022-12-07 01:10:00
2022-12-07 02:00:00,1.04677,1.04681,1.04561,1.04613,3013,1,0,2022-12-07 02:40:00,2022-12-07 02:00:00
2022-12-07 03:00:00,1.04615,1.04741,1.04551,1.04728,4066,1,0,2022-12-07 03:00:00,2022-12-07 03:50:00
2022-12-07 04:00:00,1.04729,1.04765,1.0465,1.04658,4598,1,0,2022-12-07 04:50:00,2022-12-07 04:20:00
2022-12-07 05:00:00,1.04658,1.04678,1.04581,1.04673,3187,1,0,2022-12-07 05:20:00,2022-12-07 05:50:00
2022-12-07 06:00:00,1.04672,1.0468,1.04588,1.04638,2274,1,0,2022-12-07 06:40:00,2022-12-07 06:00:00
2022-12-07 07:00:00,1.04637,1.0471,1.04619,1.04666,3993,1,0,2022-12-07 07:40:00,2022-12-07 07:10:00
2022-12-07 08:00:00,1.04666,1.04681,1.04474,1.0449,5100,1,0,2022-12-07 08:50:00,2022-12-07 08:00:00
2022-12-07 09:00:00,1.04489,1.04672,1.0443,1.04596,7450,1,0,2022-12-07 09:10:00,2022-12-07 09:50:00
2022-12-07 10:00:00,1.04599,1.04802,1.04493,1.0478,9232,1,0,2022-12-07 10:10:00,2022-12-07 10:50:00
2022-12-07 11:00:00,1.04779,1.04842,1.04657,1.04759,7870,1,0,2022-12-07 11:40:00,2022-12-07 11:30:00
2022-12-07 12:00:00,1.0476,1.05069,1.04725,1.04998,7877,1,0,2022-12-07 12:00:00,2022-12-07 12:40:00
2022-12-07 13:00:00,1.04998,1.05046,1.0489,1.04896,7526,1,0,2022-12-07 13:50:00,2022-12-07 13:20:00
2022-12-07 14:00:00,1.04896,1.05391,1.0486,1.05364,6749,1,0,2022-12-07 14:00:00,2022-12-07 14:50:00
2022-12-07 15:00:00,1.05367,1.05473,1.05201,1.05424,9569,1,0,2022-12-07 15:10:00,2022-12-07 15:50:00
